,id,sex,birthday,age,agegrp,acquire_kkh,acquire_kkh2,loss_kkh,loss_kkh2,vis_prob,vis_prob2,react_prob,priority,past1,past2,past3,past4,past5,qty,receipt,segment,rm
631,14708,male,1951/10/12,67,65-69,2012/4/1,2012,,,0.6665049510000001,0.65-0.6900000000000001,0.117165723,676.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
633,353764,male,1954/3/8,65,60-64,2002/4/1,2002,,,0.665768997,0.65-0.6900000000000001,0.117220143,678.0,1.0,0.0,1.0,1.0,1.0,4.0,2,C,0
635,108811,male,1946/8/15,72,70-74,1998/5/31,1998,,,0.674444355,0.65-0.6900000000000001,0.108335463,680.0,1.0,1.0,0.0,0.0,0.0,2.0,2,C,0
637,333637,male,1950/4/8,68,65-69,2016/12/1,2016,,,0.664987322,0.65-0.6900000000000001,0.117151045,682.0,1.0,0.0,0.0,0.0,0.0,1.0,0,B,0
639,404177,female,1948/8/23,70,65-69,2011/7/1,2011,,,0.666516836,0.65-0.6900000000000001,0.115157186,684.0,1.0,1.0,0.0,0.0,1.0,3.0,2,C,0
640,38284,female,1954/12/18,64,60-64,1989/1/5,1989,,,0.664780994,0.65-0.6900000000000001,0.116796793,685.0,1.0,0.0,1.0,0.0,0.0,2.0,0,B,0
642,26846,female,1949/4/6,69,65-69,2010/8/21,2010,,,0.663151095,0.65-0.6900000000000001,0.117241627,687.0,1.0,0.0,1.0,1.0,1.0,4.0,0,A,0
643,13504,female,1944/5/29,74,70-74,1992/9/8,1992,,,0.66303443,0.65-0.6900000000000001,0.117242556,688.0,1.0,0.0,1.0,1.0,1.0,4.0,2,C,0
644,325689,male,1956/11/17,62,60-64,2017/4/1,2017,,,0.66296904,0.65-0.6900000000000001,0.117130882,689.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
645,19925,female,1950/1/4,69,65-69,2008/12/25,2008,,,0.662757041,0.65-0.6900000000000001,0.117244754,690.0,1.0,0.0,1.0,1.0,1.0,4.0,2,C,0
646,11920,male,1950/9/6,68,65-69,2012/4/1,2012,,,0.661550771,0.65-0.6900000000000001,0.117323318,691.0,1.0,0.0,1.0,1.0,0.0,3.0,1,D,0
650,133439,male,1953/6/15,65,60-64,2013/4/11,2013,,,0.659444062,0.65-0.6900000000000001,0.117310639,695.0,1.0,0.0,1.0,1.0,0.0,3.0,2,B,0
651,406895,female,1951/12/6,67,65-69,2012/8/3,2012,,,0.659238421,0.65-0.6900000000000001,0.117271428,696.0,1.0,0.0,1.0,1.0,1.0,4.0,2,A,0
653,105791,female,1949/7/22,69,65-69,1977/11/12,1977,,,0.6587378420000001,0.65-0.6900000000000001,0.117275041,698.0,1.0,0.0,1.0,1.0,1.0,4.0,1,C,0
654,361347,male,1972/12/28,46,45-49,2006/10/27,2006,,,0.6599150770000001,0.65-0.6900000000000001,0.115339106,699.0,1.0,1.0,0.0,0.0,1.0,3.0,2,C,0
656,48805,female,1970/12/18,48,45-49,2001/3/26,2001,,,0.6659394679999999,0.65-0.6900000000000001,0.108781863,701.0,1.0,1.0,0.0,0.0,0.0,2.0,0,D,0
657,2044,female,1952/10/6,66,65-69,2008/7/1,2008,,,0.656689764,0.65-0.6900000000000001,0.117289351,702.0,1.0,0.0,1.0,1.0,1.0,4.0,2,C,0
658,25381,female,1946/1/1,73,70-74,2007/4/1,2007,,,0.656650596,0.65-0.6900000000000001,0.117289617,703.0,1.0,0.0,1.0,1.0,1.0,4.0,2,D,0
659,26662,female,1944/10/3,74,70-74,2004/4/1,2004,,,0.665037649,0.65-0.6900000000000001,0.108828642,704.0,1.0,1.0,0.0,0.0,0.0,2.0,2,D,0
662,407987,female,1960/3/30,59,55-59,2013/7/31,2013,,,0.657223745,0.65-0.6900000000000001,0.114530362,707.0,1.0,1.0,0.0,1.0,0.0,3.0,1,D,0
663,28603,female,1946/4/5,72,70-74,2003/12/1,2003,,,0.65407369,0.65-0.6900000000000001,0.117306526,708.0,1.0,0.0,1.0,1.0,1.0,4.0,1,A,0
666,19439,male,1971/6/10,47,45-49,2015/9/1,2015,,,0.661124405,0.65-0.6900000000000001,0.109030387,711.0,1.0,1.0,0.0,0.0,0.0,2.0,1,D,0
668,401504,female,1975/2/9,44,40-44,2007/1/11,2007,,,0.65490811,0.65-0.6900000000000001,0.114603098,714.0,1.0,1.0,0.0,1.0,0.0,3.0,0,B,0
669,7920,female,1953/3/21,66,65-69,2017/4/1,2017,,,0.65207531,0.65-0.6900000000000001,0.117009408,715.0,1.0,0.0,0.0,0.0,0.0,1.0,1,B,0
670,408408,female,1954/9/15,64,60-64,2017/1/23,2017,,,0.651793952,0.65-0.6900000000000001,0.117005988,716.0,1.0,0.0,0.0,0.0,0.0,1.0,0,D,0
674,35840,male,1975/9/22,43,40-44,2016/4/5,2016,,,0.658666084,0.65-0.6900000000000001,0.109156084,720.0,1.0,1.0,0.0,0.0,0.0,2.0,1,D,0
677,114231,male,1969/9/9,49,45-49,1990/1/1,1990,,,0.650112748,0.65-0.6900000000000001,0.115595611,723.0,1.0,1.0,0.0,0.0,1.0,3.0,0,A,0
680,15478,male,1950/5/10,68,65-69,2017/4/1,2017,,,0.647256238,0.6000000000000001-0.6400000000000001,0.116948879,726.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
682,35161,male,1951/6/13,67,65-69,2016/7/1,2016,,,0.647133466,0.6000000000000001-0.6400000000000001,0.116947283,728.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
683,15042,male,1948/1/16,71,70-74,2015/4/24,2015,,,0.653438359,0.65-0.6900000000000001,0.109420696,729.0,1.0,1.0,0.0,0.0,0.0,2.0,0,D,0
684,25380,male,1947/4/17,71,70-74,2007/4/1,2007,,,0.645354461,0.6000000000000001-0.6400000000000001,0.117354816,731.0,1.0,0.0,1.0,1.0,1.0,4.0,2,A,0
686,37088,male,1947/2/10,72,70-74,2011/4/1,2011,,,0.645267665,0.6000000000000001-0.6400000000000001,0.117204435,733.0,1.0,0.0,1.0,1.0,0.0,3.0,2,D,0
688,333261,female,1952/3/23,67,65-69,2007/12/28,2007,,,0.643312316,0.6000000000000001-0.6400000000000001,0.117006424,735.0,1.0,0.0,0.0,1.0,1.0,3.0,0,B,0
689,42938,male,1965/10/21,53,50-54,2013/4/1,2013,,,0.6425708689999999,0.6000000000000001-0.6400000000000001,0.11736733,736.0,1.0,0.0,1.0,1.0,1.0,4.0,2,C,0
690,331161,male,1957/3/2,62,60-64,1978/2/13,1978,,,0.642929917,0.6000000000000001-0.6400000000000001,0.116891,737.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
691,37979,female,1956/2/23,63,60-64,2017/4/11,2017,,,0.6424624489999999,0.6000000000000001-0.6400000000000001,0.116884546,738.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
692,22578,female,1953/4/3,65,60-64,2016/12/3,2016,,,0.6424624489999999,0.6000000000000001-0.6400000000000001,0.116884546,739.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
694,19751,female,1949/6/8,69,65-69,2006/6/22,2006,,,0.641571989,0.6000000000000001-0.6400000000000001,0.116872144,742.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
697,21063,female,1954/4/29,64,60-64,2017/4/1,2017,,,0.639517636,0.6000000000000001-0.6400000000000001,0.116842993,746.0,1.0,0.0,0.0,0.0,0.0,1.0,0,D,0
699,124313,male,1955/5/31,63,60-64,2014/10/8,2014,,,0.638459007,0.6000000000000001-0.6400000000000001,0.116945237,748.0,1.0,0.0,0.0,1.0,1.0,3.0,2,B,0
701,52066,female,1952/11/15,66,65-69,2003/3/1,2003,,,0.638459722,0.6000000000000001-0.6400000000000001,0.116827687,750.0,1.0,0.0,0.0,0.0,0.0,1.0,0,D,0
703,103,female,1955/12/5,63,60-64,2005/2/24,2005,,,0.6379369779999999,0.6000000000000001-0.6400000000000001,0.116820051,753.0,1.0,0.0,0.0,0.0,0.0,1.0,0,C,0
706,6681,female,1956/9/11,62,60-64,2009/9/11,2009,,,0.636708371,0.6000000000000001-0.6400000000000001,0.116801911,757.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
707,15479,female,1954/7/10,64,60-64,2017/4/1,2017,,,0.63635335,0.6000000000000001-0.6400000000000001,0.116796619,758.0,1.0,0.0,0.0,0.0,0.0,1.0,1,A,0
708,21384,male,1949/9/19,69,65-69,2017/4/1,2017,,,0.6362757410000001,0.6000000000000001-0.6400000000000001,0.11679546,759.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
712,404659,male,1944/12/19,74,70-74,2011/12/21,2011,,,0.635136029,0.6000000000000001-0.6400000000000001,0.117106305,763.0,1.0,0.0,1.0,1.0,0.0,3.0,2,C,0
714,4184,male,1951/5/15,67,65-69,2016/7/7,2016,,,0.635130546,0.6000000000000001-0.6400000000000001,0.116778221,765.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
717,6823,male,1950/7/18,68,65-69,2011/4/1,2011,,,0.632966266,0.6000000000000001-0.6400000000000001,0.117082888,768.0,1.0,0.0,1.0,1.0,0.0,3.0,2,D,0
718,343874,male,1974/9/18,44,40-44,1974/9/18,1974,,,0.634033153,0.6000000000000001-0.6400000000000001,0.115218648,769.0,1.0,1.0,0.0,1.0,0.0,3.0,0,C,0
719,9012546,male,1956/10/27,62,60-64,2017/5/21,2017,,,0.63237821,0.6000000000000001-0.6400000000000001,0.116735838,770.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
720,29929,female,1954/10/4,64,60-64,2002/4/1,2002,,,0.636661998,0.6000000000000001-0.6400000000000001,0.112048577,771.0,1.0,0.0,1.0,0.0,1.0,3.0,0,B,0
721,18990,female,1952/1/15,67,65-69,2013/4/1,2013,,,0.631141231,0.6000000000000001-0.6400000000000001,0.117403969,772.0,1.0,0.0,1.0,1.0,1.0,4.0,2,D,0
724,102145,female,1957/4/3,61,60-64,2013/10/16,2013,,,0.630656714,0.6000000000000001-0.6400000000000001,0.116708645,775.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
725,9012501,male,1958/7/13,60,55-59,1993/6/1,1993,,,0.630076586,0.6000000000000001-0.6400000000000001,0.116829641,776.0,1.0,0.0,0.0,1.0,1.0,3.0,2,B,0
726,19553,male,1949/5/25,69,65-69,2013/11/16,2013,,,0.629696885,0.6000000000000001-0.6400000000000001,0.117046005,777.0,1.0,0.0,1.0,1.0,0.0,3.0,2,D,0
727,401683,female,1960/12/17,58,55-59,2013/4/1,2013,,,0.6278250879999999,0.6000000000000001-0.6400000000000001,0.117410159,778.0,1.0,0.0,1.0,1.0,1.0,4.0,2,B,0
728,12198,female,1950/2/22,69,65-69,2014/7/1,2014,,,0.6279217739999999,0.6000000000000001-0.6400000000000001,0.116664362,779.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
729,17906,male,1951/2/17,68,65-69,2016/3/16,2016,,,0.6279130820000001,0.6000000000000001-0.6400000000000001,0.116664219,780.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
730,3497,male,1964/4/25,54,50-54,2008/8/1,2008,,,0.62922495,0.6000000000000001-0.6400000000000001,0.115350088,781.0,1.0,1.0,0.0,1.0,0.0,3.0,2,C,0
731,14047,male,1952/4/11,66,65-69,2017/8/11,2017,,,0.627784027,0.6000000000000001-0.6400000000000001,0.116662096,782.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
732,1284,male,1972/3/12,47,45-49,2002/10/7,2002,,,0.628931252,0.6000000000000001-0.6400000000000001,0.11535799,783.0,1.0,1.0,0.0,1.0,0.0,3.0,2,D,0
733,133629,male,1949/7/3,69,65-69,2017/6/1,2017,,,0.627283487,0.6000000000000001-0.6400000000000001,0.116653836,784.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
736,404867,female,1956/2/1,63,60-64,2015/4/1,2015,,,0.627002704,0.6000000000000001-0.6400000000000001,0.116106504,787.0,1.0,0.0,1.0,0.0,0.0,2.0,2,B,0
737,18876,male,1974/11/28,44,40-44,2015/10/20,2015,,,0.632372788,0.6000000000000001-0.6400000000000001,0.11044917,788.0,1.0,1.0,0.0,0.0,0.0,2.0,1,C,0
738,29034,male,1948/12/18,70,65-69,2016/4/1,2016,,,0.6322593870000001,0.6000000000000001-0.6400000000000001,0.11045454,789.0,1.0,1.0,0.0,0.0,0.0,2.0,2,A,0
741,368159,female,1958/4/7,60,55-59,2016/4/1,2016,,,0.62557142,0.6000000000000001-0.6400000000000001,0.116625247,792.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
742,29210,female,1950/3/20,69,65-69,2016/9/29,2016,,,0.6253934520000001,0.6000000000000001-0.6400000000000001,0.116622245,793.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
743,29209,male,1953/2/3,66,65-69,1993/5/26,1993,,,0.624845577,0.6000000000000001-0.6400000000000001,0.11661297,794.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
745,8174,male,1960/4/18,58,55-59,1991/8/1,1991,,,0.62299185,0.6000000000000001-0.6400000000000001,0.117415602,796.0,1.0,0.0,1.0,1.0,1.0,4.0,0,C,0
746,7919,male,1949/11/1,69,65-69,2017/4/1,2017,,,0.6233199970000001,0.6000000000000001-0.6400000000000001,0.116586862,797.0,1.0,0.0,0.0,0.0,0.0,1.0,1,C,0
747,16529,male,1951/6/6,67,65-69,2008/8/11,2008,,,0.622978533,0.6000000000000001-0.6400000000000001,0.116580962,798.0,1.0,0.0,0.0,0.0,0.0,1.0,1,A,0
748,14016,male,1949/8/10,69,65-69,2017/4/11,2017,,,0.622576833,0.6000000000000001-0.6400000000000001,0.116573995,799.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
750,8481,male,1953/6/6,65,60-64,2017/4/1,2017,,,0.628940363,0.6000000000000001-0.6400000000000001,0.109974478,801.0,1.0,0.0,0.0,1.0,0.0,2.0,1,B,0
752,35201,male,1951/11/5,67,65-69,2017/1/10,2017,,,0.621595694,0.6000000000000001-0.6400000000000001,0.116556859,803.0,1.0,0.0,0.0,0.0,0.0,1.0,0,C,0
753,29329,female,1973/11/20,45,40-44,2015/11/1,2015,,,0.622517358,0.6000000000000001-0.6400000000000001,0.115526911,804.0,1.0,1.0,0.0,1.0,0.0,3.0,1,B,0
755,327406,female,1954/4/23,64,60-64,1976/1/24,1976,,,0.620136396,0.6000000000000001-0.6400000000000001,0.116531057,806.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
758,7984,male,1949/2/3,70,65-69,2011/11/1,2011,,,0.618287504,0.6000000000000001-0.6400000000000001,0.117416823,809.0,1.0,0.0,1.0,1.0,1.0,4.0,0,D,0
760,9011414,male,1952/1/5,67,65-69,2011/4/1,2011,,,0.618976183,0.6000000000000001-0.6400000000000001,0.116510275,811.0,1.0,0.0,0.0,0.0,0.0,1.0,0,C,0
765,24309,male,1974/7/5,44,40-44,2016/7/16,2016,,,0.622477707,0.6000000000000001-0.6400000000000001,0.110910863,816.0,1.0,1.0,0.0,0.0,0.0,2.0,2,D,0
767,3086,male,1951/2/15,68,65-69,2014/9/30,2014,,,0.616295335,0.6000000000000001-0.6400000000000001,0.116461348,818.0,1.0,0.0,0.0,0.0,0.0,1.0,1,D,0
768,126607,female,1950/7/25,68,65-69,2016/11/1,2016,,,0.615801167,0.6000000000000001-0.6400000000000001,0.116452191,819.0,1.0,0.0,0.0,0.0,0.0,1.0,1,C,0
769,401780,female,1951/2/3,68,65-69,2007/2/14,2007,,,0.6156184370000001,0.6000000000000001-0.6400000000000001,0.116448794,820.0,1.0,0.0,0.0,0.0,0.0,1.0,0,D,0
771,21544,female,1948/11/15,70,65-69,2012/7/1,2012,,,0.619399365,0.6000000000000001-0.6400000000000001,0.111298526,825.0,1.0,0.0,1.0,0.0,1.0,3.0,2,A,0
774,14017,female,1951/10/5,67,65-69,2017/4/11,2017,,,0.613947137,0.6000000000000001-0.6400000000000001,0.116417453,828.0,1.0,0.0,0.0,0.0,0.0,1.0,1,A,0
775,36460,female,1953/7/19,65,60-64,2015/4/11,2015,,,0.614146916,0.6000000000000001-0.6400000000000001,0.115814726,829.0,1.0,0.0,1.0,0.0,0.0,2.0,2,C,0
776,135210,female,1953/1/21,66,65-69,1974/4/1,1974,,,0.6178785929999999,0.6000000000000001-0.6400000000000001,0.111230351,830.0,1.0,0.0,1.0,0.0,1.0,3.0,2,A,0
777,1928,female,1953/6/28,65,60-64,2016/10/29,2016,,,0.612638638,0.6000000000000001-0.6400000000000001,0.116392573,831.0,1.0,0.0,0.0,0.0,0.0,1.0,1,D,0
778,41417,female,1952/11/24,66,65-69,2017/5/16,2017,,,0.612072439,0.6000000000000001-0.6400000000000001,0.116381714,832.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
779,212654,female,1954/2/24,65,60-64,2006/6/26,2006,,,0.618619068,0.6000000000000001-0.6400000000000001,0.109464139,833.0,1.0,0.0,0.0,1.0,0.0,2.0,2,B,0
780,6008603,male,1949/12/1,69,65-69,2012/11/2,2012,,,0.611988933,0.6000000000000001-0.6400000000000001,0.115762954,834.0,1.0,0.0,1.0,0.0,0.0,2.0,0,D,0
781,406117,female,1969/8/20,49,45-49,2012/4/1,2012,,,0.608819511,0.6000000000000001-0.6400000000000001,0.117407086,835.0,1.0,0.0,1.0,1.0,1.0,4.0,1,A,0
783,36468,female,1949/12/18,69,65-69,2017/4/11,2017,,,0.6088559370000001,0.6000000000000001-0.6400000000000001,0.116765915,837.0,1.0,0.0,1.0,1.0,0.0,3.0,2,D,0
785,408955,female,1949/5/3,69,65-69,2014/8/6,2014,,,0.609464235,0.6000000000000001-0.6400000000000001,0.115701369,839.0,1.0,0.0,1.0,0.0,0.0,2.0,2,D,0
786,14642,male,1950/2/2,69,65-69,2012/4/1,2012,,,0.608775809,0.6000000000000001-0.6400000000000001,0.116317373,840.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
787,4286,male,1951/4/30,67,65-69,2011/9/21,2011,,,0.608005686,0.6000000000000001-0.6400000000000001,0.116752844,841.0,1.0,0.0,1.0,1.0,0.0,3.0,2,C,0
788,38591,male,1957/1/7,62,60-64,2017/3/18,2017,,,0.6137056670000001,0.6000000000000001-0.6400000000000001,0.109820527,842.0,1.0,0.0,0.0,0.0,1.0,2.0,2,C,0
789,105320,female,1950/7/15,68,65-69,2015/4/1,2015,,,0.607232354,0.6000000000000001-0.6400000000000001,0.116286595,843.0,1.0,0.0,0.0,0.0,0.0,1.0,1,D,0
790,9204,female,1951/9/2,67,65-69,2013/4/1,2013,,,0.6133976999999999,0.6000000000000001-0.6400000000000001,0.109200458,844.0,1.0,0.0,0.0,1.0,0.0,2.0,2,A,0
791,27749,male,1955/9/27,63,60-64,2017/4/1,2017,,,0.605777783,0.6000000000000001-0.6400000000000001,0.116257208,845.0,1.0,0.0,0.0,0.0,0.0,1.0,1,D,0
792,23379,male,1973/4/24,45,40-44,2015/7/17,2015,,,0.606010261,0.6000000000000001-0.6400000000000001,0.115929348,846.0,1.0,1.0,0.0,1.0,0.0,3.0,0,D,0
793,17907,female,1949/10/1,69,65-69,2016/3/16,2016,,,0.605438516,0.6000000000000001-0.6400000000000001,0.116250301,847.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
794,29923,female,1951/11/27,67,65-69,2009/1/13,2009,,,0.60349992,0.6000000000000001-0.6400000000000001,0.116210446,848.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
796,10906,male,1953/1/10,66,65-69,2016/4/1,2016,,,0.608531895,0.6000000000000001-0.6400000000000001,0.110804009,850.0,1.0,0.0,1.0,0.0,1.0,3.0,1,C,0
798,1679,male,1949/2/8,70,65-69,2016/4/1,2016,,,0.602961113,0.6000000000000001-0.6400000000000001,0.116199252,852.0,1.0,0.0,0.0,0.0,0.0,1.0,2,B,0
802,6569,male,1972/7/5,46,45-49,2002/7/11,2002,,,0.606076512,0.6000000000000001-0.6400000000000001,0.111645085,857.0,1.0,1.0,0.0,0.0,0.0,2.0,0,C,0
803,11970,female,1974/3/18,45,40-44,2017/2/1,2017,,,0.600181695,0.6000000000000001-0.6400000000000001,0.117383996,858.0,1.0,0.0,1.0,1.0,1.0,4.0,0,D,0
804,20735,female,1952/11/2,66,65-69,2013/1/1,2013,,,0.601874576,0.6000000000000001-0.6400000000000001,0.115509668,859.0,1.0,0.0,1.0,0.0,0.0,2.0,2,A,0
805,36464,male,1948/4/19,70,65-69,2016/4/12,2016,,,0.60527674,0.6000000000000001-0.6400000000000001,0.111679883,860.0,1.0,1.0,0.0,0.0,0.0,2.0,2,C,0
806,9989,female,1949/11/3,69,65-69,1974/5/21,1974,,,0.600321416,0.6000000000000001-0.6400000000000001,0.116143683,861.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
811,5001,female,1949/12/1,69,65-69,2017/1/10,2017,,,0.59676447,0.55-0.5900000000000001,0.116066886,866.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
814,333327,male,1950/4/13,68,65-69,2015/4/1,2015,,,0.595157246,0.55-0.5900000000000001,0.115331822,869.0,1.0,0.0,1.0,0.0,0.0,2.0,2,C,0
815,145771,female,1947/2/12,72,70-74,2001/11/1,2001,,,0.5938758439999999,0.55-0.5900000000000001,0.116516857,870.0,1.0,0.0,1.0,1.0,0.0,3.0,2,D,0
816,148635,female,1944/7/6,74,70-74,2008/5/28,2008,,,0.5929217720000001,0.55-0.5900000000000001,0.117354113,871.0,1.0,0.0,1.0,1.0,1.0,4.0,2,D,0
817,12593,female,1954/12/8,64,60-64,2010/1/1,2010,,,0.599866069,0.55-0.5900000000000001,0.110397577,872.0,1.0,0.0,1.0,0.0,1.0,3.0,0,C,0
818,346164,female,1949/5/21,69,65-69,1971/2/22,1971,,,0.594603586,0.55-0.5900000000000001,0.115316823,873.0,1.0,0.0,1.0,0.0,0.0,2.0,0,A,0
819,49579,male,1962/2/27,57,55-59,1999/8/5,1999,,,0.5917883310000001,0.55-0.5900000000000001,0.117348584,875.0,1.0,0.0,1.0,1.0,1.0,4.0,0,C,0
820,304,female,1945/10/2,73,70-74,2009/4/1,2009,,,0.593389133,0.55-0.5900000000000001,0.11528374,876.0,1.0,0.0,1.0,0.0,0.0,2.0,2,B,0
821,355189,female,1952/6/18,66,65-69,2016/4/1,2016,,,0.5925642010000001,0.55-0.5900000000000001,0.115973374,877.0,1.0,0.0,0.0,0.0,0.0,1.0,1,C,0
824,39232,female,1944/11/7,74,70-74,2006/11/1,2006,,,0.5895719189999999,0.55-0.5900000000000001,0.1173371,880.0,1.0,0.0,1.0,1.0,1.0,4.0,2,B,0
826,37532,female,1951/5/26,67,65-69,2017/4/1,2017,,,0.590517163,0.55-0.5900000000000001,0.115926693,882.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
830,35222,female,1948/11/1,70,65-69,2005/4/1,2005,,,0.588064058,0.55-0.5900000000000001,0.116409563,886.0,1.0,0.0,1.0,1.0,0.0,3.0,2,B,0
831,49893,male,1971/9/2,47,45-49,2008/4/21,2008,,,0.59159334,0.55-0.5900000000000001,0.112260485,887.0,1.0,1.0,0.0,0.0,0.0,2.0,0,C,0
832,9007341,male,1947/1/15,72,70-74,2014/8/1,2014,,,0.585695599,0.55-0.5900000000000001,0.116364135,888.0,1.0,0.0,1.0,1.0,0.0,3.0,2,A,0
833,309490,female,1958/2/7,61,60-64,2015/7/11,2015,,,0.585328946,0.55-0.5900000000000001,0.115805143,889.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
834,23958,female,1957/7/28,61,60-64,1998/6/9,1998,,,0.585234676,0.55-0.5900000000000001,0.115802892,890.0,1.0,0.0,0.0,0.0,0.0,1.0,0,A,0
835,7877,female,1951/6/1,67,65-69,1989/4/19,1989,,,0.592560601,0.55-0.5900000000000001,0.108112246,891.0,1.0,0.0,0.0,1.0,0.0,2.0,2,D,0
836,53675,male,1955/12/19,63,60-64,2016/12/21,2016,,,0.584810354,0.55-0.5900000000000001,0.115792739,892.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
837,45956,female,1954/5/17,64,60-64,2004/6/21,2004,,,0.584590042,0.55-0.5900000000000001,0.115985641,893.0,1.0,0.0,0.0,1.0,1.0,3.0,2,A,0
838,129932,female,1951/8/13,67,65-69,2017/5/1,2017,,,0.583023008,0.55-0.5900000000000001,0.115749632,895.0,1.0,0.0,0.0,0.0,0.0,1.0,1,A,0
839,3545,female,1949/11/30,69,65-69,2012/4/1,2012,,,0.582929798,0.55-0.5900000000000001,0.115747369,896.0,1.0,0.0,0.0,0.0,0.0,1.0,0,D,0
840,26010,female,1957/5/25,61,60-64,2015/6/1,2015,,,0.5822734860000001,0.55-0.5900000000000001,0.115731393,897.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
842,47032,female,1950/9/19,68,65-69,2010/3/14,2010,,,0.5805938820000001,0.55-0.5900000000000001,0.11569017,899.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
844,131482,male,1950/10/10,68,65-69,2013/4/1,2013,,,0.586052746,0.55-0.5900000000000001,0.109727985,901.0,1.0,0.0,1.0,0.0,1.0,3.0,2,D,0
845,29062,female,1946/12/11,72,70-74,2013/4/11,2013,,,0.579735189,0.55-0.5900000000000001,0.114894728,902.0,1.0,0.0,1.0,0.0,0.0,2.0,2,B,0
846,27676,male,1951/4/5,67,65-69,2013/4/1,2013,,,0.585986921,0.55-0.5900000000000001,0.10840584,903.0,1.0,0.0,0.0,0.0,1.0,2.0,1,D,0
849,9012213,male,1956/10/14,62,60-64,2010/10/13,2010,,,0.574650941,0.55-0.5900000000000001,0.115540436,906.0,1.0,0.0,0.0,0.0,0.0,1.0,2,C,0
851,203083,male,1954/3/1,65,60-64,1996/3/29,1996,,,0.580594349,0.55-0.5900000000000001,0.10811887,908.0,1.0,0.0,0.0,0.0,1.0,2.0,1,C,0
859,11219,male,1946/7/16,72,70-74,2006/12/21,2006,,,0.5766871020000001,0.55-0.5900000000000001,0.109259105,916.0,1.0,0.0,1.0,0.0,1.0,3.0,1,B,0
860,20993,female,1945/3/2,74,70-74,2005/4/1,2005,,,0.576530589,0.55-0.5900000000000001,0.109251169,917.0,1.0,0.0,1.0,0.0,1.0,3.0,2,A,0
862,7238,female,1956/8/7,62,60-64,1990/11/1,1990,,,0.569476877,0.55-0.5900000000000001,0.115405173,919.0,1.0,0.0,0.0,0.0,0.0,1.0,0,D,0
863,406707,female,1949/12/4,69,65-69,2012/5/2,2012,,,0.568614741,0.55-0.5900000000000001,0.115382193,920.0,1.0,0.0,0.0,0.0,0.0,1.0,1,D,0
864,5444,female,1948/3/18,71,70-74,1999/4/1,1999,,,0.566173339,0.55-0.5900000000000001,0.117107894,922.0,1.0,1.0,0.0,0.0,1.0,3.0,0,A,0
866,338520,female,1954/1/5,65,60-64,2012/4/1,2012,,,0.566630385,0.55-0.5900000000000001,0.115328823,924.0,1.0,0.0,0.0,0.0,0.0,1.0,2,D,0
867,49284,female,1952/2/4,67,65-69,2012/5/1,2012,,,0.5738827870000001,0.55-0.5900000000000001,0.107756518,925.0,1.0,0.0,0.0,0.0,1.0,2.0,1,C,0
868,410882,male,1952/7/2,66,65-69,2016/8/3,2016,,,0.5662776860000001,0.55-0.5900000000000001,0.115319267,926.0,1.0,0.0,0.0,0.0,0.0,1.0,2,A,0
869,102,male,1954/2/1,65,60-64,2016/2/21,2016,,,0.566138871,0.55-0.5900000000000001,0.1153155,927.0,1.0,0.0,0.0,0.0,0.0,1.0,0,D,0
871,120733,female,1947/5/18,71,70-74,1968/11/6,1968,,,0.566937247,0.55-0.5900000000000001,0.114501917,929.0,1.0,0.0,1.0,0.0,0.0,2.0,2,A,0
