,id,sex,birthday,age,agegrp,acquire_kkh,acquire_kkh2,loss_kkh,loss_kkh2,vis_prob,vis_prob2,react_prob,priority,past1,past2,past3,past4,past5,qty,receipt,segment,rm
5768,152280,female,1945/9/27,73,70-74,2002/3/21,2002,,,,,,,,,,,,,2,E,0
5769,160119,male,1969/3/25,50,45-49,2000/11/28,2000,,,,,,,,,,,,,0,E,0
5770,160184,female,1948/9/25,70,65-69,2008/4/11,2008,,,,,,,,,,,,,2,E,0
5772,200030,female,1950/1/21,69,65-69,2010/6/1,2010,,,,,,,,,,,,,2,E,0
5773,200139,male,1972/1/4,47,45-49,2017/7/16,2017,,,,,,,,,,,,,0,E,0
5775,201319,male,1973/12/26,45,40-44,2011/7/1,2011,,,,,,,,,,,,,2,E,0
5776,201459,male,1950/11/4,68,65-69,2010/5/1,2010,,,,,,,,,,,,,0,E,0
5780,202622,male,1949/7/4,69,65-69,2007/5/23,2007,,,,,,,,,,,,,2,E,0
5781,202762,male,1966/8/24,52,50-54,2013/2/10,2013,,,,,,,,,,,,,0,E,0
5782,202804,female,1963/2/2,56,55-59,2004/9/21,2004,,,,,,,,,,,,,2,E,0
5783,202978,male,1973/5/12,45,40-44,1996/3/14,1996,,,,,,,,,,,,,2,E,0
5784,203521,female,1961/8/6,57,55-59,2007/11/8,2007,,,,,,,,,,,,,1,E,0
5785,203877,male,1970/12/5,48,45-49,2004/3/1,2004,,,,,,,,,,,,,0,E,0
5786,203992,male,1967/6/1,51,50-54,2014/10/1,2014,,,,,,,,,,,,,0,E,0
5788,205161,female,1963/5/15,55,50-54,2015/7/27,2015,,,,,,,,,,,,,1,E,0
5789,205856,male,1962/12/4,56,55-59,2014/12/22,2014,,,,,,,,,,,,,1,E,0
5790,205914,female,1950/2/24,69,65-69,1999/4/1,1999,,,,,,,,,,,,,2,E,0
5791,206714,female,1975/2/16,44,40-44,2016/6/7,2016,,,,,,,,,,,,,0,E,0
5793,207498,male,1964/1/16,55,50-54,2001/7/1,2001,,,,,,,,,,,,,1,E,0
5794,207860,female,1973/12/14,45,40-44,2017/3/22,2017,,,,,,,,,,,,,0,E,0
5795,207894,female,1947/12/25,71,70-74,2017/4/11,2017,,,,,,,,,,,,,2,E,0
5797,208017,male,1946/8/9,72,70-74,2007/6/1,2007,,,,,,,,,,,,,2,E,0
5798,208033,male,1959/3/19,60,55-59,2002/6/21,2002,,,,,,,,,,,,,1,E,0
5799,208918,female,1975/4/9,43,40-44,2005/2/24,2005,,,,,,,,,,,,,0,E,0
5800,209197,female,1952/7/10,66,65-69,2018/4/1,2018,,,,,,,,,,,,,1,E,0
5801,209270,female,1952/9/6,66,65-69,2001/6/1,2001,,,,,,,,,,,,,1,E,0
5802,209338,male,1972/9/29,46,45-49,2016/5/11,2016,,,,,,,,,,,,,0,E,0
5804,210377,male,1969/1/5,50,45-49,2002/4/11,2002,,,,,,,,,,,,,0,E,0
5806,211912,female,1952/5/25,66,65-69,2007/3/21,2007,,,,,,,,,,,,,2,E,0
5807,212258,female,1974/11/30,44,40-44,2016/7/18,2016,,,,,,,,,,,,,0,E,0
5812,213850,male,1966/1/1,53,50-54,2012/10/21,2012,,,,,,,,,,,,,2,E,0
5813,213868,female,1947/7/27,71,70-74,2004/10/22,2004,,,,,,,,,,,,,2,E,0
5814,300140,male,1955/7/21,63,60-64,2013/4/1,2013,,,,,,,,,,,,,2,E,0
5815,300395,male,1951/11/1,67,65-69,1971/4/1,1971,,,,,,,,,,,,,2,E,0
5816,300590,male,1949/3/12,70,65-69,2000/3/1,2000,,,,,,,,,,,,,2,E,0
5818,300693,male,1947/12/5,71,70-74,2012/5/1,2012,,,,,,,,,,,,,1,E,0
5819,300700,female,1948/1/16,71,70-74,2017/7/1,2017,,,,,,,,,,,,,2,E,0
5820,300711,female,1977/9/29,41,40-44,2005/2/24,2005,,,,,,,,,,,,,0,E,0
5821,300802,male,1948/11/20,70,65-69,1997/3/24,1997,,,,,,,,,,,,,1,E,0
5822,300814,female,1955/6/7,63,60-64,1997/3/24,1997,,,,,,,,,,,,,2,E,0
5823,300991,male,1953/7/27,65,60-64,1958/4/1,1958,,,,,,,,,,,,,2,E,0
5824,301004,female,1958/1/28,61,60-64,1980/3/26,1980,,,,,,,,,,,,,2,E,0
5825,301119,male,1953/6/3,65,60-64,1958/4/1,1958,,,,,,,,,,,,,2,E,0
5827,301200,female,1950/1/11,69,65-69,2010/4/1,2010,,,,,,,,,,,,,2,E,0
5829,301363,male,1948/2/5,71,70-74,1958/4/1,1958,,,,,,,,,,,,,0,E,0
5830,301375,female,1947/9/9,71,70-74,1973/5/26,1973,,,,,,,,,,,,,2,E,0
5831,301545,female,1946/11/21,72,70-74,2003/10/20,2003,,,,,,,,,,,,,2,E,0
5833,301752,male,1946/2/6,73,70-74,2011/4/1,2011,,,,,,,,,,,,,2,E,0
5835,301892,male,1945/9/16,73,70-74,2010/1/21,2010,,,,,,,,,,,,,0,E,0
5837,301971,male,1947/7/10,71,70-74,2015/6/1,2015,,,,,,,,,,,,,2,E,0
5838,301983,female,1949/8/7,69,65-69,2015/6/1,2015,,,,,,,,,,,,,2,E,0
5839,302010,male,1952/9/10,66,65-69,1984/2/1,1984,,,,,,,,,,,,,1,E,0
5841,302458,male,1952/8/23,66,65-69,2012/8/24,2012,,,,,,,,,,,,,0,E,0
5843,302719,male,1947/3/31,72,70-74,1977/8/11,1977,,,,,,,,,,,,,2,E,0
5845,303013,male,1949/12/31,69,65-69,2013/2/2,2013,,,,,,,,,,,,,2,E,0
5846,303268,male,1950/4/28,68,65-69,1980/12/21,1980,,,,,,,,,,,,,1,E,0
5847,303270,female,1951/11/25,67,65-69,1980/12/21,1980,,,,,,,,,,,,,1,E,0
5848,303311,male,1952/5/3,66,65-69,1981/12/15,1981,,,,,,,,,,,,,0,E,0
5851,303645,female,1964/11/8,54,50-54,1988/4/1,1988,,,,,,,,,,,,,0,E,0
5853,303967,female,1965/2/22,54,50-54,1995/9/1,1995,,,,,,,,,,,,,1,E,0
5854,304080,female,1948/1/20,71,70-74,2015/9/1,2015,,,,,,,,,,,,,0,E,0
5855,304170,female,1952/7/24,66,65-69,1974/9/1,1974,,,,,,,,,,,,,2,E,0
5856,304248,female,1967/8/19,51,50-54,2011/6/1,2011,,,,,,,,,,,,,0,E,0
5857,304509,female,1945/12/7,73,70-74,1976/1/14,1976,,,,,,,,,,,,,2,E,0
5858,304546,female,1976/8/25,42,40-44,2016/8/4,2016,,,,,,,,,,,,,2,E,0
5859,304601,male,1949/9/20,69,65-69,1976/8/1,1976,,,,,,,,,,,,,1,E,0
5860,304741,male,1944/7/4,74,70-74,1958/4/1,1958,,,,,,,,,,,,,2,E,0
5861,304753,female,1949/8/22,69,65-69,1972/5/22,1972,,,,,,,,,,,,,2,E,0
5863,304807,female,1949/11/7,69,65-69,1975/6/16,1975,,,,,,,,,,,,,2,E,0
5865,304960,male,1953/10/27,65,60-64,1981/12/21,1981,,,,,,,,,,,,,0,E,0
5866,304972,female,1955/12/26,63,60-64,2016/7/25,2016,,,,,,,,,,,,,2,E,0
5867,305058,male,1954/2/18,65,60-64,1975/8/1,1975,,,,,,,,,,,,,2,E,0
5868,305162,male,1958/12/3,60,55-59,1958/12/3,1958,,,,,,,,,,,,,2,E,0
5869,305241,male,1957/8/1,61,60-64,1958/4/1,1958,,,,,,,,,,,,,0,E,0
5870,305289,female,1947/4/19,71,70-74,2009/1/19,2009,,,,,,,,,,,,,2,E,0
5871,305307,male,1977/8/5,41,40-44,2015/6/1,2015,,,,,,,,,,,,,0,E,0
5872,305381,male,1962/3/6,57,55-59,2018/2/26,2018,,,,,,,,,,,,,0,E,0
5873,305459,female,1946/3/21,73,70-74,1974/8/26,1974,,,,,,,,,,,,,2,E,0
5874,305794,male,1949/2/3,70,65-69,2018/4/1,2018,,,,,,,,,,,,,1,E,0
5877,305939,female,1955/2/14,64,60-64,2005/2/24,2005,,,,,,,,,,,,,0,E,0
5878,306270,male,1949/3/8,70,65-69,1972/2/28,1972,,,,,,,,,,,,,2,E,0
5879,306282,female,1951/9/17,67,65-69,1974/12/1,1974,,,,,,,,,,,,,0,E,0
5880,306660,male,1952/5/16,66,65-69,1970/11/10,1970,,,,,,,,,,,,,0,E,0
5882,306695,male,1968/12/20,50,45-49,1993/1/31,1993,,,,,,,,,,,,,0,E,0
5883,306749,female,1945/1/19,74,70-74,2006/4/1,2006,,,,,,,,,,,,,2,E,0
5884,306762,female,1973/2/1,46,45-49,2017/4/1,2017,,,,,,,,,,,,,2,E,0
5886,306889,female,1949/10/14,69,65-69,2010/3/1,2010,,,,,,,,,,,,,2,E,0
5887,307067,male,1948/10/3,70,65-69,1967/9/15,1967,,,,,,,,,,,,,2,E,0
5888,307195,male,1948/5/15,70,65-69,1976/11/3,1976,,,,,,,,,,,,,2,E,0
5889,307456,male,1951/11/7,67,65-69,1985/3/22,1985,,,,,,,,,,,,,2,E,0
5890,307626,male,1949/9/23,69,65-69,2016/12/1,2016,,,,,,,,,,,,,2,E,0
5891,307869,male,1973/11/26,45,40-44,1998/2/10,1998,,,,,,,,,,,,,2,E,0
5892,307900,male,1959/11/19,59,55-59,1982/11/9,1982,,,,,,,,,,,,,0,E,0
5893,307912,female,1961/10/26,57,55-59,1982/10/1,1982,,,,,,,,,,,,,1,E,0
5895,308230,male,1961/3/8,58,55-59,2016/9/26,2016,,,,,,,,,,,,,2,E,0
5896,308242,female,1963/7/8,55,50-54,2016/9/26,2016,,,,,,,,,,,,,0,E,0
5897,308345,male,1951/5/2,67,65-69,2015/4/1,2015,,,,,,,,,,,,,2,E,0
5898,308357,female,1953/1/26,66,65-69,2015/4/1,2015,,,,,,,,,,,,,0,E,0
5899,308394,male,1949/4/27,69,65-69,2008/4/28,2008,,,,,,,,,,,,,0,E,0
5901,308448,male,1949/11/18,69,65-69,2011/10/21,2011,,,,,,,,,,,,,2,E,0
5902,308450,female,1955/9/5,63,60-64,2011/10/21,2011,,,,,,,,,,,,,2,E,0
5904,308655,male,1952/10/20,66,65-69,2007/9/6,2007,,,,,,,,,,,,,2,E,0
5905,308928,female,1945/1/30,74,70-74,2015/11/1,2015,,,,,,,,,,,,,2,E,0
5906,308941,male,1971/11/15,47,45-49,2015/11/1,2015,,,,,,,,,,,,,2,E,0
5908,309283,female,1946/12/21,72,70-74,1992/2/29,1992,,,,,,,,,,,,,1,E,0
5910,309441,male,1945/10/23,73,70-74,1978/1/18,1978,,,,,,,,,,,,,2,E,0
5911,309489,male,1951/6/4,67,65-69,2015/7/11,2015,,,,,,,,,,,,,2,E,0
5912,309738,male,1945/6/4,73,70-74,1958/4/1,1958,,,,,,,,,,,,,2,E,0
5913,309740,female,1947/3/1,72,70-74,1969/12/1,1969,,,,,,,,,,,,,2,E,0
5914,309787,male,1957/4/1,61,60-64,1979/4/19,1979,,,,,,,,,,,,,2,E,0
5915,309799,female,1962/11/1,56,55-59,1987/10/5,1987,,,,,,,,,,,,,0,E,0
5916,309970,male,1950/8/23,68,65-69,1983/4/20,1983,,,,,,,,,,,,,1,E,0
5917,309982,female,1952/7/12,66,65-69,1978/10/1,1978,,,,,,,,,,,,,2,E,0
5918,310169,male,1948/2/26,71,70-74,2008/4/11,2008,,,,,,,,,,,,,2,E,0
5919,310327,female,1945/1/30,74,70-74,1997/5/1,1997,,,,,,,,,,,,,2,E,0
5920,310364,male,1975/1/4,44,40-44,1999/4/9,1999,,,,,,,,,,,,,0,E,0
5921,310418,male,1959/12/21,59,55-59,1985/3/1,1985,,,,,,,,,,,,,0,E,0
5922,310571,male,1951/12/11,67,65-69,1958/4/1,1958,,,,,,,,,,,,,1,E,0
5923,310583,female,1955/3/10,64,60-64,1987/12/22,1987,,,,,,,,,,,,,2,E,0
5924,310844,female,1953/12/27,65,60-64,2009/4/1,2009,,,,,,,,,,,,,0,E,0
5925,310960,female,1949/1/26,70,65-69,2011/4/12,2011,,,,,,,,,,,,,2,E,0
5927,311230,male,1948/1/30,71,70-74,2018/1/29,2018,,,,,,,,,,,,,0,E,0
5929,311356,female,1951/6/3,67,65-69,2011/7/1,2011,,,,,,,,,,,,,2,E,0
5930,311368,female,1976/7/7,42,40-44,2011/7/1,2011,,,,,,,,,,,,,0,E,0
5931,311757,female,1944/5/23,74,70-74,2010/3/1,2010,,,,,,,,,,,,,2,E,0
5934,311976,female,1961/2/23,58,55-59,1988/1/19,1988,,,,,,,,,,,,,2,E,0
5935,312129,female,1955/11/28,63,60-64,2017/4/11,2017,,,,,,,,,,,,,0,E,0
5936,312191,male,1944/10/3,74,70-74,2007/4/1,2007,,,,,,,,,,,,,1,E,0
5944,314138,female,1956/4/2,62,60-64,2018/2/3,2018,,,,,,,,,,,,,1,E,0
5945,314369,male,1969/4/23,49,45-49,2016/8/26,2016,,,,,,,,,,,,,0,E,0
5947,314503,male,1956/2/3,63,60-64,2014/2/1,2014,,,,,,,,,,,,,2,E,0
5949,314540,male,1952/7/28,66,65-69,1995/11/2,1995,,,,,,,,,,,,,2,E,0
5951,314655,male,1948/3/31,71,70-74,1996/7/21,1996,,,,,,,,,,,,,2,E,0
5952,314667,female,1955/7/27,63,60-64,2002/9/2,2002,,,,,,,,,,,,,2,E,0
5953,314709,male,1958/12/9,60,55-59,2010/7/13,2010,,,,,,,,,,,,,2,E,0
5955,314874,female,1948/9/20,70,65-69,2011/4/1,2011,,,,,,,,,,,,,2,E,0
5956,314965,male,1978/4/7,40,35-39,2008/6/10,2008,,,,,,,,,,,,,1,E,0
5957,314989,male,1948/10/21,70,65-69,2013/4/1,2013,,,,,,,,,,,,,2,E,0
5958,315015,male,1947/1/28,72,70-74,2005/4/1,2005,,,,,,,,,,,,,2,E,0
5963,315349,female,1952/2/3,67,65-69,2017/4/1,2017,,,,,,,,,,,,,2,E,0
5964,315556,female,1946/3/12,73,70-74,1999/4/13,1999,,,,,,,,,,,,,2,E,0
5965,315568,male,1969/7/26,49,45-49,2015/6/1,2015,,,,,,,,,,,,,1,E,0
5966,315830,female,1947/6/12,71,70-74,2007/6/14,2007,,,,,,,,,,,,,2,E,0
5968,316299,male,1958/2/18,61,60-64,2016/7/20,2016,,,,,,,,,,,,,2,E,0
5970,316524,male,1947/8/11,71,70-74,2017/11/21,2017,,,,,,,,,,,,,2,E,0
5976,316858,male,1960/7/1,58,55-59,2003/9/5,2003,,,,,,,,,,,,,0,E,0
5977,316860,female,1946/3/31,73,70-74,1979/11/12,1979,,,,,,,,,,,,,2,E,0
5978,317220,female,1944/4/17,74,70-74,1991/11/27,1991,,,,,,,,,,,,,2,E,0
5979,317280,male,1950/12/27,68,65-69,2018/3/1,2018,,,,,,,,,,,,,2,E,0
5980,317516,male,1946/6/26,72,70-74,2013/7/1,2013,,,,,,,,,,,,,0,E,0
5981,317528,female,1948/1/12,71,70-74,2013/7/1,2013,,,,,,,,,,,,,2,E,0
5982,317759,female,1949/2/19,70,65-69,2017/11/21,2017,,,,,,,,,,,,,2,E,0
5984,317838,male,1952/2/3,67,65-69,2010/12/1,2010,,,,,,,,,,,,,0,E,0
5986,318480,male,1947/2/19,72,70-74,2009/9/1,2009,,,,,,,,,,,,,2,E,0
5987,318491,female,1948/8/16,70,65-69,2009/9/1,2009,,,,,,,,,,,,,2,E,0
5988,318776,female,1968/10/4,50,45-49,1996/5/16,1996,,,,,,,,,,,,,1,E,0
5989,318818,male,1947/3/3,72,70-74,2010/4/13,2010,,,,,,,,,,,,,2,E,0
5990,318820,female,1947/1/1,72,70-74,2014/4/11,2014,,,,,,,,,,,,,2,E,0
5991,319124,male,1949/7/23,69,65-69,2013/7/1,2013,,,,,,,,,,,,,2,E,0
5992,319136,female,1952/10/1,66,65-69,2013/7/1,2013,,,,,,,,,,,,,2,E,0
5993,319185,female,1962/2/23,57,55-59,2011/1/10,2011,,,,,,,,,,,,,0,E,0
5994,319276,female,1945/6/22,73,70-74,2000/4/1,2000,,,,,,,,,,,,,2,E,0
5995,319392,male,1948/11/28,70,65-69,2012/12/8,2012,,,,,,,,,,,,,2,E,0
5996,319550,male,1949/7/27,69,65-69,2012/7/11,2012,,,,,,,,,,,,,0,E,0
5998,319811,female,1955/2/19,64,60-64,1985/11/3,1985,,,,,,,,,,,,,0,E,0
5999,319847,male,1954/5/16,64,60-64,2017/4/1,2017,,,,,,,,,,,,,2,E,0
6000,320205,male,1963/1/31,56,55-59,2010/6/29,2010,,,,,,,,,,,,,2,E,0
6001,320450,male,1949/3/26,70,65-69,2008/2/4,2008,,,,,,,,,,,,,2,E,0
6003,320590,female,1952/2/20,67,65-69,2016/4/1,2016,,,,,,,,,,,,,0,E,0
6004,320667,female,1950/4/6,68,65-69,2011/12/29,2011,,,,,,,,,,,,,2,E,0
6005,320941,male,1953/7/16,65,60-64,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6006,321260,male,1953/1/26,66,65-69,1976/11/29,1976,,,,,,,,,,,,,2,E,0
6007,321416,female,1945/4/24,73,70-74,1994/10/1,1994,,,,,,,,,,,,,2,E,0
6010,322019,female,1964/12/18,54,50-54,2010/12/7,2010,,,,,,,,,,,,,2,E,0
6011,322196,female,1948/1/8,71,70-74,2007/8/1,2007,,,,,,,,,,,,,2,E,0
6012,322330,female,1969/12/1,49,45-49,2009/1/1,2009,,,,,,,,,,,,,2,E,0
6013,322378,female,1956/1/10,63,60-64,1975/8/5,1975,,,,,,,,,,,,,2,E,0
6014,322561,female,1954/2/10,65,60-64,2017/4/1,2017,,,,,,,,,,,,,2,E,0
6016,323012,male,1967/12/23,51,50-54,2006/3/16,2006,,,,,,,,,,,,,2,E,0
6017,323139,female,1944/6/19,74,70-74,2010/1/4,2010,,,,,,,,,,,,,2,E,0
6019,323383,female,1950/10/18,68,65-69,2012/2/28,2012,,,,,,,,,,,,,2,E,0
6021,323978,male,1946/8/22,72,70-74,1983/2/23,1983,,,,,,,,,,,,,0,E,0
6022,323980,female,1949/1/14,70,65-69,1983/2/23,1983,,,,,,,,,,,,,2,E,0
6023,324004,male,1973/2/6,46,45-49,1977/11/12,1977,,,,,,,,,,,,,2,E,0
6024,324557,male,1967/8/26,51,50-54,2009/6/19,2009,,,,,,,,,,,,,0,E,0
6026,324636,male,1949/11/1,69,65-69,2000/1/11,2000,,,,,,,,,,,,,2,E,0
6027,324648,female,1951/10/15,67,65-69,2002/10/11,2002,,,,,,,,,,,,,2,E,0
6028,324910,male,1949/2/2,70,65-69,2005/6/1,2005,,,,,,,,,,,,,2,E,0
6029,324922,female,1947/7/22,71,70-74,2005/6/1,2005,,,,,,,,,,,,,2,E,0
6030,324960,female,1948/2/4,71,70-74,2001/10/26,2001,,,,,,,,,,,,,2,E,0
6031,325252,female,1951/2/6,68,65-69,2014/7/1,2014,,,,,,,,,,,,,2,E,0
6032,325264,male,1976/5/28,42,40-44,2006/9/1,2006,,,,,,,,,,,,,0,E,0
6033,325460,male,1956/10/19,62,60-64,1998/1/1,1998,,,,,,,,,,,,,1,E,0
6034,325756,male,1954/11/11,64,60-64,1993/4/1,1993,,,,,,,,,,,,,0,E,0
6035,325768,female,1954/2/7,65,60-64,1993/4/1,1993,,,,,,,,,,,,,2,E,0
6036,326220,male,1955/4/25,63,60-64,2005/2/24,2005,,,,,,,,,,,,,0,E,0
6037,326372,male,1944/7/11,74,70-74,2002/5/20,2002,,,,,,,,,,,,,2,E,0
6038,326554,male,1949/8/18,69,65-69,2016/12/31,2016,,,,,,,,,,,,,0,E,0
6039,326566,female,1947/10/7,71,70-74,2016/12/31,2016,,,,,,,,,,,,,2,E,0
6040,326748,male,1956/7/7,62,60-64,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6042,327674,female,1967/9/29,51,50-54,2017/11/1,2017,,,,,,,,,,,,,2,E,0
6043,327935,female,1956/11/16,62,60-64,1992/10/1,1992,,,,,,,,,,,,,2,E,0
6047,328393,female,1948/11/9,70,65-69,2011/9/1,2011,,,,,,,,,,,,,2,E,0
6048,328502,female,1950/3/14,69,65-69,2009/7/31,2009,,,,,,,,,,,,,2,E,0
6049,328514,male,1974/3/16,45,40-44,2006/3/21,2006,,,,,,,,,,,,,2,E,0
6050,328538,female,1958/12/6,60,55-59,2000/9/1,2000,,,,,,,,,,,,,0,E,0
6051,328642,male,1952/8/26,66,65-69,2014/9/1,2014,,,,,,,,,,,,,2,E,0
6052,328654,female,1955/4/15,63,60-64,2017/7/1,2017,,,,,,,,,,,,,2,E,0
6053,328710,female,1944/5/16,74,70-74,1967/8/12,1967,,,,,,,,,,,,,2,E,0
6054,329129,male,1945/12/15,73,70-74,2011/4/1,2011,,,,,,,,,,,,,2,E,0
6055,329154,female,1947/10/28,71,70-74,1967/2/13,1967,,,,,,,,,,,,,2,E,0
6056,329210,female,1947/1/2,72,70-74,1987/3/30,1987,,,,,,,,,,,,,2,E,0
6057,329518,male,1955/1/21,64,60-64,2013/6/1,2013,,,,,,,,,,,,,0,E,0
6058,329737,male,1957/10/2,61,60-64,1980/7/1,1980,,,,,,,,,,,,,1,E,0
6059,330168,male,1959/6/28,59,55-59,1989/8/21,1989,,,,,,,,,,,,,0,E,0
6060,330170,female,1961/7/15,57,55-59,1989/8/21,1989,,,,,,,,,,,,,2,E,0
6061,330363,male,1947/2/4,72,70-74,1985/9/1,1985,,,,,,,,,,,,,2,E,0
6062,330508,female,1959/3/12,60,55-59,2017/10/11,2017,,,,,,,,,,,,,2,E,0
6063,330582,male,1946/7/20,72,70-74,2006/4/11,2006,,,,,,,,,,,,,2,E,0
6064,330727,female,1964/5/20,54,50-54,2003/12/1,2003,,,,,,,,,,,,,2,E,0
6066,330879,male,1948/1/2,71,70-74,1975/12/22,1975,,,,,,,,,,,,,2,E,0
6068,330958,male,1974/7/29,44,40-44,2011/3/1,2011,,,,,,,,,,,,,1,E,0
6069,331094,male,1953/4/8,65,60-64,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6070,331100,female,1956/7/1,62,60-64,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6071,331239,female,1949/1/14,70,65-69,2016/11/1,2016,,,,,,,,,,,,,2,E,0
6073,331483,male,1948/7/7,70,65-69,2016/12/1,2016,,,,,,,,,,,,,2,E,0
6074,331495,female,1949/9/28,69,65-69,2016/12/1,2016,,,,,,,,,,,,,0,E,0
6075,331641,male,1974/6/30,44,40-44,2017/6/16,2017,,,,,,,,,,,,,2,E,0
6076,332025,female,1951/4/16,67,65-69,1983/1/1,1983,,,,,,,,,,,,,2,E,0
6078,332116,female,1948/6/10,70,65-69,2003/9/21,2003,,,,,,,,,,,,,2,E,0
6079,332141,male,1976/8/10,42,40-44,2006/3/1,2006,,,,,,,,,,,,,1,E,0
6080,332270,female,1952/1/12,67,65-69,2003/8/11,2003,,,,,,,,,,,,,2,E,0
6081,332300,male,1945/8/21,73,70-74,2007/4/11,2007,,,,,,,,,,,,,2,E,0
6083,332554,male,1979/2/11,40,35-39,2005/2/24,2005,,,,,,,,,,,,,0,E,0
6085,333250,male,1947/7/11,71,70-74,2007/12/28,2007,,,,,,,,,,,,,2,E,0
6086,333388,male,1946/7/15,72,70-74,2010/11/1,2010,,,,,,,,,,,,,2,E,0
6089,333649,female,1953/8/19,65,60-64,2016/12/1,2016,,,,,,,,,,,,,0,E,0
6090,333698,female,1945/8/16,73,70-74,2004/4/20,2004,,,,,,,,,,,,,2,E,0
6091,333881,male,1974/3/15,45,40-44,2005/2/24,2005,,,,,,,,,,,,,0,E,0
6092,333960,male,1952/3/7,67,65-69,2008/11/29,2008,,,,,,,,,,,,,1,E,0
6093,333996,female,1944/8/3,74,70-74,2003/1/1,2003,,,,,,,,,,,,,2,E,0
6094,334290,male,1958/2/6,61,60-64,2004/8/1,2004,,,,,,,,,,,,,2,E,0
6096,334502,male,1949/1/14,70,65-69,2008/4/1,2008,,,,,,,,,,,,,1,E,0
6097,334514,female,1953/8/1,65,60-64,2008/4/1,2008,,,,,,,,,,,,,2,E,0
6098,334642,male,1947/11/24,71,70-74,2010/10/13,2010,,,,,,,,,,,,,2,E,0
6100,334824,male,1947/11/4,71,70-74,2013/2/13,2013,,,,,,,,,,,,,2,E,0
6101,334915,male,1949/1/17,70,65-69,1958/4/1,1958,,,,,,,,,,,,,0,E,0
6102,335038,male,1963/9/16,55,50-54,2006/5/11,2006,,,,,,,,,,,,,2,E,0
6104,335208,female,1954/4/2,64,60-64,2015/12/21,2015,,,,,,,,,,,,,2,E,0
6105,335622,female,1960/3/24,59,55-59,1985/1/1,1985,,,,,,,,,,,,,2,E,0
6106,335828,male,1967/4/30,51,50-54,1990/7/21,1990,,,,,,,,,,,,,0,E,0
6108,336171,male,1949/8/16,69,65-69,2016/2/1,2016,,,,,,,,,,,,,2,E,0
6109,336183,female,1953/9/15,65,60-64,2001/7/1,2001,,,,,,,,,,,,,2,E,0
6112,336547,male,1955/4/18,63,60-64,1978/10/1,1978,,,,,,,,,,,,,2,E,0
6115,337187,female,1956/7/10,62,60-64,2014/10/1,2014,,,,,,,,,,,,,2,E,0
6116,337242,female,1953/2/4,66,65-69,2007/9/1,2007,,,,,,,,,,,,,2,E,0
6117,337357,female,1968/9/20,50,45-49,1994/10/1,1994,,,,,,,,,,,,,2,E,0
6118,337436,female,1946/8/21,72,70-74,1999/7/23,1999,,,,,,,,,,,,,2,E,0
6119,338143,male,1962/3/29,57,55-59,2014/4/1,2014,,,,,,,,,,,,,1,E,0
6122,338416,male,1963/9/20,55,50-54,1963/9/20,1963,,,,,,,,,,,,,0,E,0
6124,338490,male,1945/5/1,73,70-74,2008/4/1,2008,,,,,,,,,,,,,0,E,0
6125,338921,male,1950/6/2,68,65-69,1986/6/1,1986,,,,,,,,,,,,,0,E,0
6126,338933,female,1949/2/12,70,65-69,2013/12/26,2013,,,,,,,,,,,,,2,E,0
6127,338982,female,1977/2/24,42,40-44,2010/4/13,2010,,,,,,,,,,,,,0,E,0
6129,339433,male,1973/7/6,45,40-44,2015/4/1,2015,,,,,,,,,,,,,2,E,0
6130,339573,male,1948/2/19,71,70-74,2016/4/1,2016,,,,,,,,,,,,,2,E,0
6131,339858,male,1951/5/5,67,65-69,2009/2/27,2009,,,,,,,,,,,,,0,E,0
6132,340046,male,1948/6/9,70,65-69,2011/3/21,2011,,,,,,,,,,,,,2,E,0
6133,340058,female,1949/4/20,69,65-69,2011/3/21,2011,,,,,,,,,,,,,2,E,0
6134,340101,female,1950/5/10,68,65-69,2010/4/1,2010,,,,,,,,,,,,,2,E,0
6136,340320,female,1945/4/10,73,70-74,2005/10/1,2005,,,,,,,,,,,,,2,E,0
6137,340370,female,1958/6/26,60,55-59,1989/6/1,1989,,,,,,,,,,,,,0,E,0
6138,340400,female,1944/9/10,74,70-74,1972/9/25,1972,,,,,,,,,,,,,2,E,0
6139,340502,male,1946/8/25,72,70-74,2012/3/3,2012,,,,,,,,,,,,,2,E,0
6140,340514,female,1950/11/27,68,65-69,2012/3/3,2012,,,,,,,,,,,,,2,E,0
6143,341403,female,1948/4/13,70,65-69,2009/4/11,2009,,,,,,,,,,,,,2,E,0
6145,341622,female,1965/4/24,53,50-54,2015/8/1,2015,,,,,,,,,,,,,0,E,0
6146,341634,female,1967/7/5,51,50-54,2000/3/21,2000,,,,,,,,,,,,,0,E,0
6147,341671,female,1949/5/10,69,65-69,2014/4/1,2014,,,,,,,,,,,,,2,E,0
6148,341725,male,1948/3/9,71,70-74,2008/3/1,2008,,,,,,,,,,,,,1,E,0
6149,341956,female,1950/2/22,69,65-69,1984/11/3,1984,,,,,,,,,,,,,2,E,0
6150,342316,female,1945/4/4,73,70-74,2006/4/1,2006,,,,,,,,,,,,,2,E,0
6155,343230,male,1949/11/8,69,65-69,2015/1/1,2015,,,,,,,,,,,,,2,E,0
